,fpr,tpr,thresholds
38,0.0009613940213309298,0.04374223816751759,0.948
39,0.0010515247108307045,0.0451221194977232,0.946
40,0.0011116118371638877,0.04677797709396992,0.944
41,0.0011416554003304792,0.04677797709396992,0.9424
42,0.0011416554003304792,0.04801987029115496,0.942
43,0.0011716989634970709,0.04815785842417552,0.9400484126984127
44,0.0011716989634970709,0.04981371602042224,0.94
45,0.0012618296529968455,0.04981371602042224,0.9396095238095238
46,0.001291873216163437,0.05160756174968953,0.938
47,0.001291873216163437,0.051883538015730646,0.9375
48,0.0013219167793300285,0.053677383744997934,0.936
49,0.0013219167793300285,0.05381537187801849,0.935
50,0.0013219167793300285,0.056161170139368013,0.934
51,0.0013820039056632117,0.057817027735614736,0.932
52,0.0014120474688298031,0.057817027735614736,0.9318999999999998
53,0.0014120474688298031,0.057955015868635294,0.9306666666666666
54,0.0014721345951629863,0.05947288533186146,0.93
55,0.0015322217214961695,0.061266731061128746,0.928
56,0.0015322217214961695,0.061404719194149304,0.9278404761904763
57,0.0016223524109959442,0.06154270732716986,0.9277666666666665
58,0.0016523959741625357,0.06154270732716986,0.9266333333333334
59,0.0017725702268289018,0.06319856492341659,0.926
60,0.0018026137899954935,0.06471643438664275,0.924
61,0.001832657353162085,0.06485442251966331,0.9223333333333333
62,0.0018627009163286767,0.06609631571684835,0.922
63,0.0018627009163286767,0.06720022078101283,0.92
64,0.0018927444794952682,0.06733820891403339,0.9190170995670996
65,0.0019227880426618596,0.0700979715744446,0.918
66,0.0019528316058284513,0.072167793569753,0.916
67,0.0019528316058284513,0.07230578170277356,0.915
68,0.0019828751689950426,0.0735476748999586,0.914
69,0.002103049421661409,0.07465157996412308,0.912
70,0.002103049421661409,0.07616944942734925,0.91
71,0.002103049421661409,0.07823927142265766,0.908
72,0.002163136547994592,0.07989512901890437,0.906
73,0.0022232236743277753,0.07989512901890437,0.9043928571428571
74,0.0022833108006609583,0.0808610459500483,0.904
75,0.00231335436382755,0.08099903408306885,0.9035
76,0.00231335436382755,0.08334483234441838,0.902
77,0.00231335436382755,0.08348282047743893,0.901
78,0.0023433979269941417,0.0856906306057679,0.9
79,0.002373441490160733,0.08872636953222023,0.898
80,0.002433528616493916,0.09176210845867255,0.896
81,0.002523659305993691,0.09176210845867255,0.8942690476190477
82,0.0025537028691602825,0.09327997792189871,0.894
83,0.0025537028691602825,0.09341796605491928,0.893
84,0.0025537028691602825,0.09617772871533048,0.892
85,0.002583746432326874,0.09824755071063888,0.89
86,0.0026738771218266484,0.09824755071063888,0.8882000000000001
87,0.002733964248159832,0.10031737270594729,0.888
88,0.002733964248159832,0.10045536083896785,0.8871333333333333
89,0.0027640078113264233,0.1023871947012557,0.886
90,0.0028541385008261978,0.1044570166965641,0.884
91,0.0028841820639927897,0.10638885055885194,0.882
92,0.002974312753492564,0.10845867255416035,0.88
93,0.0031545741324921135,0.10845867255416035,0.8793333333333332
94,0.0032447048219918883,0.11052849454946874,0.878
95,0.0032447048219918883,0.11066648268248931,0.8770992063492068
96,0.0033047919483250713,0.11066648268248931,0.8763444055944059
97,0.003394922637824846,0.11315026907685939,0.876
98,0.003394922637824846,0.11328825720987995,0.8746809523809524
99,0.003515096890491212,0.11563405547122947,0.874
100,0.003515096890491212,0.11591003173727059,0.8726666666666667
101,0.003605227579990987,0.11825582999862012,0.872
102,0.00366531470632417,0.11825582999862012,0.8704571428571429
103,0.0036953582694907615,0.12101559265903132,0.87
104,0.0037854889589905363,0.12363736718642197,0.868
105,0.0038455760853237193,0.12363736718642197,0.8667999999999999
106,0.0039056632116569027,0.12584517731475092,0.866
107,0.003995793901156677,0.12777701117703877,0.864
108,0.004146011716989635,0.12791499931005934,0.8632698412698419
109,0.004146011716989635,0.12805298744307989,0.8620666666666668
110,0.004266185969656001,0.13095073823651165,0.862
111,0.004296229532822593,0.13095073823651165,0.8619777777777777
112,0.004356316659155776,0.1328825720987995,0.86
113,0.004386360222322368,0.13302056023182007,0.8593761904761906
114,0.0046267087276551,0.13619428729129296,0.858
115,0.0047168394171548745,0.1381261211535808,0.856
116,0.0047168394171548745,0.13826410928660135,0.855
117,0.004746882980321466,0.13840209741962192,0.854165234765235
118,0.004897100796154424,0.13991996688284808,0.854
119,0.004927144359321015,0.14005795501586862,0.8536666666666666
120,0.005107405738320565,0.14254174141023873,0.852
121,0.005137449301487156,0.14254174141023873,0.8509666666666666
122,0.005167492864653748,0.14543949220367047,0.85
123,0.005257623554153523,0.1475093141989789,0.848
124,0.005287667117320114,0.1475093141989789,0.8473666666666666
125,0.005407841369986481,0.14861321926314336,0.846
126,0.005437884933153072,0.14861321926314336,0.8459896825396827
127,0.00558810274898603,0.15068304125845178,0.844
128,0.0056782334384858045,0.15413274458396578,0.842
129,0.005828451254318762,0.15634055471229474,0.84
130,0.005918581943818537,0.15868635297364428,0.838
131,0.005918581943818537,0.15882434110666482,0.8372380952380952
132,0.005948625506985128,0.15882434110666482,0.8366666666666667
133,0.006008712633318311,0.16158410376707602,0.836
134,0.006068799759651495,0.16323996136332275,0.834
135,0.006158930449151269,0.1658617358907134,0.832
136,0.006188974012317861,0.1658617358907134,0.8316
137,0.006188974012317861,0.16599972402373395,0.8310714285714287
138,0.006309148264984227,0.16779356975300125,0.83
139,0.006339191828150819,0.16779356975300125,0.8297333333333334
140,0.006459366080817185,0.16958741548226852,0.828
141,0.006579540333483552,0.17220919000965917,0.826
142,0.006609583896650143,0.17234717814267972,0.8255952380952379
143,0.0066396274598167345,0.17234717814267972,0.82475
144,0.006879975965149466,0.17579688146819372,0.824
145,0.00694006309148265,0.17579688146819372,0.8234
146,0.007030193780982424,0.17910859666068718,0.822
147,0.007060237344149016,0.17910859666068718,0.8205555555555553
148,0.007240498723148565,0.18117841865599557,0.82
149,0.00733062941264834,0.18117841865599557,0.8198285714285716
150,0.007601021481147664,0.18407616944942734,0.818
151,0.007841369986480396,0.1860080033117152,0.816
152,0.007871413549646988,0.1860080033117152,0.8151333333333333
153,0.00811176205497972,0.18766386090796192,0.814
154,0.008141805618146312,0.18766386090796192,0.8139081307581307
155,0.008352110560312454,0.1897336829032703,0.812
