,fpr,tpr,thresholds
0,0.0,0.0,1.9814590118456634
1,5.296385746366679e-06,0.0,0.9814590118456634
2,3.177831447820008e-05,0.0,0.9755183855820893
3,3.177831447820008e-05,3.7422348626599806e-05,0.9742313912123362
4,5.2963857463666796e-05,3.7422348626599806e-05,0.9718594888438515
5,5.2963857463666796e-05,0.00014968939450639922,0.9709516314136432
6,6.355662895640016e-05,0.00014968939450639922,0.9700859727612519
7,6.355662895640016e-05,0.00018711174313299902,0.9699744672471547
8,8.474217194186687e-05,0.00018711174313299902,0.9664846587860997
9,8.474217194186687e-05,0.00026195644038619863,0.9640920189730263
10,9.003855768823355e-05,0.00026195644038619863,0.9619832925171309
11,9.003855768823355e-05,0.00044906818351919767,0.9592627507761939
12,9.533494343460022e-05,0.00044906818351919767,0.9585824562145191
13,9.533494343460022e-05,0.0004864905321457975,0.9578993468711273
14,0.00010063132918096691,0.0004864905321457975,0.9578119938212916
15,0.00010063132918096691,0.0005239128807723973,0.9576241636703504
16,0.00010592771492733359,0.0005239128807723973,0.9569845625476027
17,0.00010592771492733359,0.0005987575780255969,0.956589364154378
18,0.00012711325791280032,0.0005987575780255969,0.9549834955855406
19,0.00012711325791280032,0.0006736022752787965,0.9535190611674854
20,0.0001535951866446337,0.0006736022752787965,0.9496929587001507
21,0.0001535951866446337,0.0009355587156649951,0.9470272766309495
22,0.00016418795813736707,0.0009355587156649951,0.9462671585624933
23,0.00016418795813736707,0.0010104034129181946,0.9458199399041892
24,0.0001800771153764671,0.0010104034129181946,0.9449523213911957
25,0.0001800771153764671,0.0010478257615447945,0.9443248607634668
26,0.00018537350112283378,0.0010478257615447945,0.9443041208392342
27,0.00018537350112283378,0.0010852481101713944,0.9436849528746859
28,0.00019596627261556714,0.0010852481101713944,0.942488819404973
29,0.00019596627261556714,0.0011226704587979943,0.9419832337076537
30,0.00020126265836193383,0.0011226704587979943,0.9416237964423514
31,0.00020126265836193383,0.001160092807424594,0.9413755542010135
32,0.0002277445870937672,0.001160092807424594,0.9397025652215877
33,0.0002277445870937672,0.0012723598533043933,0.9391521240681269
34,0.0002330409728401339,0.0012723598533043933,0.9387681651595873
35,0.0002330409728401339,0.0013097822019309932,0.9386105933400196
36,0.00023833735858650056,0.0013097822019309932,0.9384217623173492
37,0.00023833735858650056,0.001347204550557593,0.9383994640637559
38,0.00025422651582560063,0.001347204550557593,0.9380389493742572
39,0.00025422651582560063,0.0013846268991841927,0.9379864368736285
40,0.0002595229015719673,0.0013846268991841927,0.9379214116731857
41,0.0002595229015719673,0.0014220492478107926,0.93788322791507
42,0.00026481928731833396,0.0014220492478107926,0.9378798586071332
43,0.00026481928731833396,0.001534316293690592,0.9368218413896845
44,0.00028600483030380067,0.001534316293690592,0.9356334829112215
45,0.00028600483030380067,0.0016091609909437915,0.935038837740044
46,0.0002913012160501674,0.0016091609909437915,0.9346197728888285
47,0.0002913012160501674,0.0016465833395703914,0.9345734701630772
48,0.00029659760179653405,0.0016465833395703914,0.9344976291050466
49,0.00029659760179653405,0.001721428036823591,0.9340477648983692
50,0.0003124867590356341,0.001721428036823591,0.9329329359908335
51,0.0003124867590356341,0.0017962727340767907,0.9321524506576838
52,0.0003336723020211008,0.0017962727340767907,0.9314233133495301
53,0.0003336723020211008,0.00194596212858319,0.9303786187549059
54,0.0003389686877674675,0.00194596212858319,0.9303365620430246
