,fpr,tpr,thresholds
0,0.0,0.0,2.0
1,0.0,0.0006314127861089187,1.0
2,0.0,0.0007103393843725335,0.998
3,0.0,0.0009471191791633781,0.996
4,4.974876871797423e-05,0.0011049723756906078,0.9950666666666668
5,6.218596089746778e-05,0.0011049723756906078,0.995
6,6.218596089746778e-05,0.0015785319652722968,0.994
7,8.70603452564549e-05,0.0015785319652722968,0.993
8,8.70603452564549e-05,0.0018942383583267562,0.992
9,0.0001492463061539227,0.0018942383583267562,0.991
10,0.00016168349833341626,0.002052091554853986,0.99
11,0.00021143226705139047,0.002052091554853986,0.9893119047619049
12,0.00022386945923088403,0.0022099447513812156,0.988
13,0.00023630665141037758,0.0022099447513812156,0.9863666666666667
14,0.0002984926123078454,0.0022099447513812156,0.9861
15,0.00031092980448733893,0.0025256511444356746,0.986
16,0.0003482413810258196,0.0025256511444356746,0.9853333333333333
17,0.00039799014974379384,0.0026045777426992895,0.9845
18,0.00039799014974379384,0.002920284135753749,0.984
19,0.00047261330282075516,0.002920284135753749,0.9835380952380952
20,0.00047261330282075516,0.002999210734017364,0.9833333333333333
21,0.00048505049500024874,0.002999210734017364,0.982154761904762
22,0.0005596736480772101,0.003551696921862668,0.982
23,0.0005721108402567036,0.003551696921862668,0.9813333333333334
24,0.0005969852246156908,0.0036306235201262827,0.9811666666666665
25,0.0005969852246156908,0.004419889502762431,0.98
26,0.0006094224167951843,0.004419889502762431,0.9782666666666666
27,0.0006218596089746779,0.004972375690607734,0.978
28,0.0006342968011541714,0.005445935280189424,0.976
29,0.000646733993333665,0.006235201262825572,0.974
30,0.0006840455698721457,0.006393054459352802,0.9737777777777779
31,0.0006964827620516392,0.006787687450670876,0.972
32,0.0007462315307696135,0.006787687450670876,0.9711375901875904
33,0.0007462315307696135,0.006945540647198106,0.9708333333333332
34,0.000758668722949107,0.006945540647198106,0.9703333333333333
35,0.000758668722949107,0.0071823204419889505,0.97
36,0.0008208546838465748,0.007261247040252565,0.9698843545343543
37,0.0008332918760260683,0.007261247040252565,0.9693333333333334
38,0.0008332918760260683,0.007813733228097869,0.968
39,0.0008457290682055619,0.007813733228097869,0.9675
40,0.0008457290682055619,0.007892659826361484,0.9668095238095238
41,0.0009203522212825233,0.007892659826361484,0.9663833333333334
42,0.0009203522212825233,0.008445146014206787,0.966
43,0.0009203522212825233,0.008602999210734017,0.9658666666666667
44,0.0009203522212825233,0.009234411996842936,0.964
45,0.0009452266056415103,0.009234411996842936,0.9637333333333333
46,0.0009452266056415103,0.010102604577742699,0.962
47,0.0009452266056415103,0.010655090765588003,0.96
48,0.0009576637978210039,0.011049723756906077,0.958
49,0.0009949753743594845,0.011049723756906077,0.9564999999999999
50,0.0009949753743594845,0.011917916337805841,0.956
51,0.0010198497587184717,0.011917916337805841,0.9554
52,0.0010198497587184717,0.01254932912391476,0.954
53,0.0010198497587184717,0.013575374901341752,0.952
54,0.0010198497587184717,0.013654301499605366,0.951
55,0.0010322869508979653,0.013654301499605366,0.9507777777777777
56,0.0010571613352569524,0.01483820047355959,0.95
57,0.0011317844883339137,0.014917127071823204,0.9497793650793651
58,0.0011317844883339137,0.01499605367008682,0.9483333333333334
59,0.0011317844883339137,0.015232833464877664,0.948
60,0.0011317844883339137,0.016022099447513812,0.946
61,0.0011566588726929009,0.016022099447513812,0.9444428571428571
62,0.0011939704492313816,0.016890292028413575,0.944
63,0.001206407641410875,0.01696921862667719,0.9439523809523811
64,0.0012188448335903686,0.01791633780584057,0.942
65,0.0012437192179493557,0.01791633780584057,0.9415
66,0.001268593602308343,0.019179163378058407,0.94
67,0.001318342371026317,0.020284135753749013,0.938
68,0.0013556539475647977,0.02036306235201263,0.9360523809523811
69,0.0013556539475647977,0.021389108129439623,0.936
70,0.0013680911397442913,0.021389108129439623,0.9353333333333333
71,0.0013929655241032785,0.021468034727703235,0.9351999999999998
72,0.0013929655241032785,0.02154696132596685,0.935
73,0.001405402716282772,0.023125493291239148,0.934
74,0.0014551514850007462,0.023125493291239148,0.9336428571428574
75,0.0014551514850007462,0.023204419889502764,0.9327333333333332
76,0.0014675886771802398,0.023283346487766376,0.9327000000000001
77,0.001492463061539227,0.02430939226519337,0.932
78,0.0015049002537187205,0.02580899763220205,0.93
79,0.0015049002537187205,0.025887924230465667,0.9295666666666667
80,0.0015297746380777077,0.025887924230465667,0.9288084415584411
81,0.0015546490224366946,0.026045777426992895,0.9281
82,0.0015546490224366946,0.02707182320441989,0.928
83,0.0015670862146161882,0.02707182320441989,0.9263999999999999
84,0.0015795234067956818,0.028729281767955802,0.926
85,0.0015919605989751754,0.028729281767955802,0.9245
86,0.0016665837520521366,0.02967640094711918,0.924
87,0.0016790209442316302,0.02967640094711918,0.9235
88,0.0016914581364111238,0.03070244672454617,0.922
89,0.001716332520770111,0.03070244672454617,0.9209873015873016
90,0.0017287697129496045,0.03212312549329124,0.92
91,0.0017287697129496045,0.03370165745856354,0.918
92,0.0017909556738470722,0.03472770323599053,0.916
93,0.0018158300582060594,0.03472770323599053,0.9156666666666666
94,0.001828267250385553,0.03472770323599053,0.915
95,0.0018780160191035273,0.03622730860299921,0.914
96,0.0019028904034625142,0.03741120757695343,0.912
97,0.0019153275956420078,0.03741120757695343,0.9103333333333334
98,0.001965076364359982,0.0388318863456985,0.91
99,0.001989950748718969,0.0388318863456985,0.9095333333333333
100,0.002002387940898463,0.0388318863456985,0.909
101,0.0020396995174369434,0.03962115232833465,0.908
102,0.002077011093975424,0.03993685872138911,0.9067904761904763
